Time [s],Channel 0,Channel 1,resp_gpio10,ce,csn,sck,miso,mosi
0.016199250,1,1,1,1,0,1,0,0
0.016199417,1,1,1,1,0,0,0,0
0.016199500,1,1,1,1,0,1,0,0
0.016199667,1,1,1,1,0,0,1,0
0.016199750,1,1,1,1,0,1,1,0
0.016199917,1,1,1,1,0,0,0,0
0.016200000,1,1,1,1,0,1,0,0
0.016200167,1,1,1,1,0,0,0,0
0.016200333,1,1,1,1,0,1,0,0
0.016200417,1,1,1,1,0,0,0,0
0.016200583,1,1,1,1,0,1,0,0
0.016200667,1,1,1,1,0,0,1,0
0.016200833,1,1,1,1,0,1,1,0
0.016200917,1,1,1,1,0,0,0,0
0.016208667,1,1,1,1,1,0,0,0
0.016299167,1,1,1,1,0,0,0,0
0.016316417,1,1,1,1,0,1,0,0
0.016316500,1,1,1,1,0,0,0,0
0.016316667,1,1,1,1,0,1,0,0
0.016316833,1,1,1,1,0,0,0,0
0.016316917,1,1,1,1,0,1,0,0
0.016317083,1,1,1,1,0,0,0,1
0.016317167,1,1,1,1,0,1,0,1
0.016317333,1,1,1,1,0,0,1,0
0.016317417,1,1,1,1,0,1,1,0
0.016317583,1,1,1,1,0,0,1,1
0.016317667,1,1,1,1,0,1,1,1
0.016317833,1,1,1,1,0,0,1,1
0.016317917,1,1,1,1,0,1,1,1
0.016318083,1,1,1,1,0,0,0,1
0.016318167,1,1,1,1,0,1,0,1
0.016318333,1,1,1,1,0,0,0,0
0.016328833,1,1,1,1,0,1,0,0
0.016329000,1,1,1,1,0,0,0,0
0.016329167,1,1,1,1,0,1,0,0
0.016329250,1,1,1,1,0,0,0,0
0.016329417,1,1,1,1,0,1,0,0
0.016329500,1,1,1,1,0,0,1,0
0.016329667,1,1,1,1,0,1,1,0
0.016329750,1,1,1,1,0,0,0,0
0.016329917,1,1,1,1,0,1,0,0
0.016330000,1,1,1,1,0,0,0,0
0.016330167,1,1,1,1,0,1,0,0
0.016330250,1,1,1,1,0,0,0,0
0.016330417,1,1,1,1,0,1,0,0
0.016330500,1,1,1,1,0,0,0,0
0.016330583,1,1,1,1,0,0,1,0
0.016330667,1,1,1,1,0,1,1,0
0.016330833,1,1,1,1,0,0,0,0
0.016338500,1,1,1,1,1,0,0,0
0.016429500,1,1,1,1,0,0,0,0
0.016446667,1,1,1,1,0,1,0,0
0.016446750,1,1,1,1,0,0,0,0
0.016446917,1,1,1,1,0,1,0,0
0.016447083,1,1,1,1,0,0,0,0
0.016447167,1,1,1,1,0,1,0,0
0.016447333,1,1,1,1,0,0,0,1
0.016447417,1,1,1,1,0,1,0,1
0.016447583,1,1,1,1,0,0,1,0
0.016447667,1,1,1,1,0,1,1,0
0.016447833,1,1,1,1,0,0,1,1
0.016447917,1,1,1,1,0,1,1,1
0.016448083,1,1,1,1,0,0,1,1
0.016448167,1,1,1,1,0,1,1,1
0.016448333,1,1,1,1,0,0,0,1
0.016448417,1,1,1,1,0,1,0,1
0.016448583,1,1,1,1,0,0,0,0
0.016459167,1,1,1,1,0,1,0,0
0.016459250,1,1,1,1,0,0,0,0
0.016459417,1,1,1,1,0,1,0,0
0.016459500,1,1,1,1,0,0,0,0
0.016459667,1,1,1,1,0,1,0,0
0.016459750,1,1,1,1,0,0,1,0
0.016459917,1,1,1,1,0,1,1,0
0.016460000,1,1,1,1,0,0,1,0
0.016460083,1,1,1,1,0,0,0,0
0.016460167,1,1,1,1,0,1,0,0
0.016460250,1,1,1,1,0,0,0,0
0.016460417,1,1,1,1,0,1,0,0
0.016460500,1,1,1,1,0,0,0,0
0.016460667,1,1,1,1,0,1,0,0
0.016460750,1,1,1,1,0,0,0,0
0.016460833,1,1,1,1,0,0,1,0
0.016460917,1,1,1,1,0,1,1,0
0.016461083,1,1,1,1,0,0,0,0
0.016467917,1,1,1,1,1,0,0,0
0.016561750,1,1,1,1,0,0,0,0
0.016578167,1,1,1,1,0,1,0,0
0.016578333,1,1,1,1,0,0,0,0
0.016578417,1,1,1,1,0,1,0,0
0.016578583,1,1,1,1,0,0,0,0
0.016578667,1,1,1,1,0,1,0,0
0.016578833,1,1,1,1,0,0,0,1
0.016578917,1,1,1,1,0,1,0,1
0.016579083,1,1,1,1,0,0,1,0
0.016579167,1,1,1,1,0,1,1,0
0.016579333,1,1,1,1,0,0,1,1
0.016579417,1,1,1,1,0,1,1,1
0.016579583,1,1,1,1,0,0,1,1
0.016579667,1,1,1,1,0,1,1,1
0.016579833,1,1,1,1,0,0,0,1
0.016579917,1,1,1,1,0,1,0,1
0.016580083,1,1,1,1,0,0,0,0
0.016592250,1,1,1,1,0,1,0,0
0.016592333,1,1,1,1,0,0,0,0
0.016592500,1,1,1,1,0,1,0,0
0.016592583,1,1,1,1,0,0,0,0
0.016592750,1,1,1,1,0,1,0,0
0.016592833,1,1,1,1,0,0,0,0
0.016592917,1,1,1,1,0,0,1,0
0.016593000,1,1,1,1,0,1,1,0
0.016593083,1,1,1,1,0,0,1,0
0.016593167,1,1,1,1,0,0,0,0
0.016593250,1,1,1,1,0,1,0,0
0.016593417,1,1,1,1,0,0,0,0
0.016593500,1,1,1,1,0,1,0,0
0.016593667,1,1,1,1,0,0,0,0
0.016593750,1,1,1,1,0,1,0,0
0.016593917,1,1,1,1,0,0,1,0
0.016594000,1,1,1,1,0,1,1,0
0.016594167,1,1,1,1,0,0,0,0
0.016600667,1,1,1,1,1,0,0,0
0.016687917,1,1,1,1,0,0,0,0
0.016704333,1,1,1,1,0,1,0,0
0.016704500,1,1,1,1,0,0,0,0
0.016704583,1,1,1,1,0,1,0,0
0.016704750,1,1,1,1,0,0,0,0
0.016704833,1,1,1,1,0,1,0,0
0.016705000,1,1,1,1,0,0,0,1
0.016705083,1,1,1,1,0,1,0,1
0.016705250,1,1,1,1,0,0,1,0
0.016705333,1,1,1,1,0,1,1,0
0.016705500,1,1,1,1,0,0,1,1
0.016705583,1,1,1,1,0,1,1,1
0.016705750,1,1,1,1,0,0,1,1
0.016705833,1,1,1,1,0,1,1,1
0.016706000,1,1,1,1,0,0,0,1
0.016706167,1,1,1,1,0,1,0,1
0.016706250,1,1,1,1,0,0,0,0
0.016717167,1,1,1,1,0,1,0,0
0.016717333,1,1,1,1,0,0,0,0
0.016717417,1,1,1,1,0,1,0,0
0.016717583,1,1,1,1,0,0,0,0
0.016717750,1,1,1,1,0,1,0,0
0.016717833,1,1,1,1,0,0,1,0
0.016718000,1,1,1,1,0,1,1,0
0.016718083,1,1,1,1,0,0,0,0
0.016718250,1,1,1,1,0,1,0,0
0.016718333,1,1,1,1,0,0,0,0
0.016718500,1,1,1,1,0,1,0,0
0.016718583,1,1,1,1,0,0,0,0
0.016718750,1,1,1,1,0,1,0,0
0.016718833,1,1,1,1,0,0,0,0
0.016718917,1,1,1,1,0,0,1,0
0.016719000,1,1,1,1,0,1,1,0
0.016719083,1,1,1,1,0,0,1,0
0.016719167,1,1,1,1,0,0,0,0
0.016725250,1,1,1,1,1,0,0,0
0.016817750,1,1,1,1,0,0,0,0
0.016835333,1,1,1,1,0,1,0,0
0.016835500,1,1,1,1,0,0,0,0
0.016835583,1,1,1,1,0,1,0,0
0.016835750,1,1,1,1,0,0,0,0
0.016835833,1,1,1,1,0,1,0,0
0.016836000,1,1,1,1,0,0,0,1
0.016836167,1,1,1,1,0,1,0,1
0.016836250,1,1,1,1,0,0,1,0
0.016836417,1,1,1,1,0,1,1,0
0.016836500,1,1,1,1,0,0,1,1
0.016836667,1,1,1,1,0,1,1,1
0.016836750,1,1,1,1,0,0,1,1
0.016836917,1,1,1,1,0,1,1,1
0.016837000,1,1,1,1,0,0,1,1
0.016837083,1,1,1,1,0,0,0,1
0.016837167,1,1,1,1,0,1,0,1
0.016837250,1,1,1,1,0,0,0,0
0.016848250,1,1,1,1,0,1,0,0
0.016848333,1,1,1,1,0,0,0,0
0.016848500,1,1,1,1,0,1,0,0
0.016848583,1,1,1,1,0,0,0,0
0.016848750,1,1,1,1,0,1,0,0
0.016848833,1,1,1,1,0,0,0,0
0.016848917,1,1,1,1,0,0,1,0
0.016849000,1,1,1,1,0,1,1,0
0.016849167,1,1,1,1,0,0,0,0
0.016849250,1,1,1,1,0,1,0,0
0.016849417,1,1,1,1,0,0,0,0
0.016849500,1,1,1,1,0,1,0,0
0.016849667,1,1,1,1,0,0,0,0
0.016849750,1,1,1,1,0,1,0,0
0.016849917,1,1,1,1,0,0,1,0
0.016850000,1,1,1,1,0,1,1,0
0.016850167,1,1,1,1,0,0,0,0
0.016857833,1,1,1,1,1,0,0,0
0.016948417,1,1,1,1,0,0,0,0
0.016966833,1,1,1,1,0,1,0,0
0.016967000,1,1,1,1,0,0,0,0
0.016967083,1,1,1,1,0,1,0,0
0.016967250,1,1,1,1,0,0,0,0
0.016967333,1,1,1,1,0,1,0,0
0.016967500,1,1,1,1,0,0,0,1
0.016967583,1,1,1,1,0,1,0,1
0.016967750,1,1,1,1,0,0,1,0
0.016967833,1,1,1,1,0,1,1,0
0.016968000,1,1,1,1,0,0,1,1
0.016968083,1,1,1,1,0,1,1,1
0.016968250,1,1,1,1,0,0,1,1
0.016968417,1,1,1,1,0,1,1,1
0.016968500,1,1,1,1,0,0,0,1
0.016968667,1,1,1,1,0,1,0,1
0.016968750,1,1,1,1,0,0,0,0
0.016978917,1,1,1,1,0,1,0,0
0.016979000,1,1,1,1,0,0,0,0
0.016979167,1,1,1,1,0,1,0,0
0.016979250,1,1,1,1,0,0,0,0
0.016979417,1,1,1,1,0,1,0,0
0.016979500,1,1,1,1,0,0,0,0
0.016979583,1,1,1,1,0,0,1,0
0.016979667,1,1,1,1,0,1,1,0
0.016979833,1,1,1,1,0,0,0,0
0.016979917,1,1,1,1,0,1,0,0
0.016980083,1,1,1,1,0,0,0,0
0.016980167,1,1,1,1,0,1,0,0
0.016980333,1,1,1,1,0,0,0,0
0.016980417,1,1,1,1,0,1,0,0
0.016980583,1,1,1,1,0,0,1,0
0.016980667,1,1,1,1,0,1,1,0
0.016980833,1,1,1,1,0,0,0,0
0.016987750,1,1,1,1,1,0,0,0
0.017077417,1,1,1,1,0,0,0,0
0.017093833,1,1,1,1,0,1,0,0
0.017094000,1,1,1,1,0,0,0,0
0.017094083,1,1,1,1,0,1,0,0
0.017094250,1,1,1,1,0,0,0,0
0.017094333,1,1,1,1,0,1,0,0
0.017094500,1,1,1,1,0,0,0,1
0.017094583,1,1,1,1,0,1,0,1
0.017094750,1,1,1,1,0,0,1,0
0.017094833,1,1,1,1,0,1,1,0
0.017095000,1,1,1,1,0,0,1,1
0.017095083,1,1,1,1,0,1,1,1
0.017095250,1,1,1,1,0,0,1,1
0.017095333,1,1,1,1,0,1,1,1
0.017095500,1,1,1,1,0,0,0,1
0.017095583,1,1,1,1,0,1,0,1
0.017095750,1,1,1,1,0,0,0,0
0.017106333,1,1,1,1,0,1,0,0
0.017106417,1,1,1,1,0,0,0,0
0.017106583,1,1,1,1,0,1,0,0
0.017106667,1,1,1,1,0,0,0,0
0.017106833,1,1,1,1,0,1,0,0
0.017106917,1,1,1,1,0,0,1,0
0.017107083,1,1,1,1,0,1,1,0
0.017107167,1,1,1,1,0,0,1,0
0.017107250,1,1,1,1,0,0,0,0
0.017107333,1,1,1,1,0,1,0,0
0.017107417,1,1,1,1,0,0,0,0
0.017107583,1,1,1,1,0,1,0,0
0.017107667,1,1,1,1,0,0,0,0
0.017107833,1,1,1,1,0,1,0,0
0.017108000,1,1,1,1,0,0,1,0
0.017108083,1,1,1,1,0,1,1,0
0.017108250,1,1,1,1,0,0,0,0
0.017115917,1,1,1,1,1,0,0,0
0.017208083,1,1,1,1,0,0,0,0
0.017226833,1,1,1,1,0,1,0,0
0.017227000,1,1,1,1,0,0,0,0
0.017227083,1,1,1,1,0,1,0,0
0.017227250,1,1,1,1,0,0,0,0
0.017227333,1,1,1,1,0,1,0,0
0.017227500,1,1,1,1,0,0,0,1
0.017227583,1,1,1,1,0,1,0,1
0.017227750,1,1,1,1,0,0,1,0
0.017227917,1,1,1,1,0,1,1,0
0.017228000,1,1,1,1,0,0,1,1
0.017228167,1,1,1,1,0,1,1,1
0.017228250,1,1,1,1,0,0,1,1
0.017228417,1,1,1,1,0,1,1,1
0.017228500,1,1,1,1,0,0,0,1
0.017228667,1,1,1,1,0,1,0,1
0.017228750,1,1,1,1,0,0,0,0
0.017238917,1,1,1,1,0,1,0,0
0.017239000,1,1,1,1,0,0,0,0
0.017239167,1,1,1,1,0,1,0,0
0.017239333,1,1,1,1,0,0,0,0
0.017239417,1,1,1,1,0,1,0,0
0.017239583,1,1,1,1,0,0,1,0
0.017239667,1,1,1,1,0,1,1,0
0.017239833,1,1,1,1,0,0,0,0
0.017239917,1,1,1,1,0,1,0,0
0.017240083,1,1,1,1,0,0,0,0
0.017240167,1,1,1,1,0,1,0,0
0.017240333,1,1,1,1,0,0,0,0
0.017240417,1,1,1,1,0,1,0,0
0.017240583,1,1,1,1,0,0,1,0
0.017240667,1,1,1,1,0,1,1,0
0.017240833,1,1,1,1,0,0,0,0
0.017250167,1,1,1,1,1,0,0,0
0.017342333,1,1,1,1,0,0,0,0
0.017359500,1,1,1,1,0,1,0,0
0.017359667,1,1,1,1,0,0,0,0
0.017359750,1,1,1,1,0,1,0,0
0.017359917,1,1,1,1,0,0,0,0
0.017360000,1,1,1,1,0,1,0,0
0.017360167,1,1,1,1,0,0,0,1
0.017360250,1,1,1,1,0,1,0,1
0.017360417,1,1,1,1,0,0,1,0
0.017360500,1,1,1,1,0,1,1,0
0.017360667,1,1,1,1,0,0,1,1
0.017360750,1,1,1,1,0,1,1,1
0.017360917,1,1,1,1,0,0,1,1
0.017361083,1,1,1,1,0,1,1,1
0.017361167,1,1,1,1,0,0,0,1
0.017361333,1,1,1,1,0,1,0,1
0.017361417,1,1,1,1,0,0,0,0
0.017374000,1,1,1,1,0,1,0,0
0.017374083,1,1,1,1,0,0,0,0
0.017374250,1,1,1,1,0,1,0,0
0.017374333,1,1,1,1,0,0,0,0
0.017374500,1,1,1,1,0,1,0,0
0.017374667,1,1,1,1,0,0,1,0
0.017374750,1,1,1,1,0,1,1,0
0.017374917,1,1,1,1,0,0,0,0
0.017375000,1,1,1,1,0,1,0,0
0.017375167,1,1,1,1,0,0,0,0
0.017375250,1,1,1,1,0,1,0,0
0.017375417,1,1,1,1,0,0,0,0
0.017375500,1,1,1,1,0,1,0,0
0.017375667,1,1,1,1,0,0,1,0
0.017375750,1,1,1,1,0,1,1,0
0.017375917,1,1,1,1,0,0,0,0
0.017382833,1,1,1,1,1,0,0,0
0.017478583,1,1,1,1,0,0,0,0
0.017494583,1,1,1,1,0,1,0,0
0.017494667,1,1,1,1,0,0,0,0
0.017494833,1,1,1,1,0,1,0,0
0.017495000,1,1,1,1,0,0,0,0
0.017495083,1,1,1,1,0,1,0,0
0.017495250,1,1,1,1,0,0,0,1
0.017495333,1,1,1,1,0,1,0,1
0.017495500,1,1,1,1,0,0,1,0
0.017495583,1,1,1,1,0,1,1,0
0.017495750,1,1,1,1,0,0,1,1
0.017495833,1,1,1,1,0,1,1,1
0.017496000,1,1,1,1,0,0,1,1
0.017496083,1,1,1,1,0,1,1,1
0.017496250,1,1,1,1,0,0,0,1
0.017496333,1,1,1,1,0,1,0,1
0.017496500,1,1,1,1,0,0,0,0
0.017506667,1,1,1,1,0,1,0,0
0.017506750,1,1,1,1,0,0,0,0
0.017506917,1,1,1,1,0,1,0,0
0.017507000,1,1,1,1,0,0,0,0
0.017507167,1,1,1,1,0,1,0,0
0.017507250,1,1,1,1,0,0,1,0
0.017507417,1,1,1,1,0,1,1,0
0.017507500,1,1,1,1,0,0,1,0
0.017507583,1,1,1,1,0,0,0,0
0.017507667,1,1,1,1,0,1,0,0
0.017507750,1,1,1,1,0,0,0,0
0.017507917,1,1,1,1,0,1,0,0
0.017508000,1,1,1,1,0,0,0,0
0.017508167,1,1,1,1,0,1,0,0
0.017508333,1,1,1,1,0,0,1,0
0.017508417,1,1,1,1,0,1,1,0
0.017508583,1,1,1,1,0,0,0,0
0.017515083,1,1,1,1,1,0,0,0
0.017606833,1,1,1,1,0,0,0,0
0.017623250,1,1,1,1,0,1,0,0
0.017623333,1,1,1,1,0,0,0,0
0.017623500,1,1,1,1,0,1,0,0
0.017623667,1,1,1,1,0,0,0,0
0.017623750,1,1,1,1,0,1,0,0
0.017623917,1,1,1,1,0,0,0,1
0.017624000,1,1,1,1,0,1,0,1
0.017624167,1,1,1,1,0,0,1,0
0.017624250,1,1,1,1,0,1,1,0
0.017624417,1,1,1,1,0,0,1,1
0.017624500,1,1,1,1,0,1,1,1
0.017624667,1,1,1,1,0,0,1,1
0.017624750,1,1,1,1,0,1,1,1
0.017624917,1,1,1,1,0,0,0,1
0.017625000,1,1,1,1,0,1,0,1
0.017625167,1,1,1,1,0,0,0,0
0.017636500,1,1,1,1,0,1,0,0
0.017636667,1,1,1,1,0,0,0,0
0.017636750,1,1,1,1,0,1,0,0
0.017636917,1,1,1,1,0,0,0,0
0.017637000,1,1,1,1,0,1,0,0
0.017637167,1,1,1,1,0,0,1,0
0.017637333,1,1,1,1,0,1,1,0
0.017637417,1,1,1,1,0,0,0,0
0.017637583,1,1,1,1,0,1,0,0
0.017637667,1,1,1,1,0,0,0,0
0.017637833,1,1,1,1,0,1,0,0
0.017637917,1,1,1,1,0,0,0,0
0.017638083,1,1,1,1,0,1,0,0
0.017638167,1,1,1,1,0,0,0,0
0.017638250,1,1,1,1,0,0,1,0
0.017638333,1,1,1,1,0,1,1,0
0.017638417,1,1,1,1,0,0,1,0
0.017638500,1,1,1,1,0,0,0,0
0.017644917,1,1,1,1,1,0,0,0
0.017735083,1,1,1,1,0,0,0,0
0.017751083,1,1,1,1,0,1,0,0
0.017751167,1,1,1,1,0,0,0,0
0.017751333,1,1,1,1,0,1,0,0
0.017751417,1,1,1,1,0,0,0,0
0.017751583,1,1,1,1,0,1,0,0
0.017751667,1,1,1,1,0,0,0,1
0.017751833,1,1,1,1,0,1,0,1
0.017752000,1,1,1,1,0,0,1,0
0.017752083,1,1,1,1,0,1,1,0
0.017752250,1,1,1,1,0,0,1,1
0.017752333,1,1,1,1,0,1,1,1
0.017752500,1,1,1,1,0,0,1,1
0.017752583,1,1,1,1,0,1,1,1
0.017752750,1,1,1,1,0,0,0,1
0.017752833,1,1,1,1,0,1,0,1
0.017753000,1,1,1,1,0,0,0,0
0.017762750,1,1,1,1,0,1,0,0
0.017762833,1,1,1,1,0,0,0,0
0.017763000,1,1,1,1,0,1,0,0
0.017763083,1,1,1,1,0,0,0,0
0.017763250,1,1,1,1,0,1,0,0
0.017763333,1,1,1,1,0,0,1,0
0.017763500,1,1,1,1,0,1,1,0
0.017763583,1,1,1,1,0,0,1,0
0.017763667,1,1,1,1,0,0,0,0
0.017763750,1,1,1,1,0,1,0,0
0.017763833,1,1,1,1,0,0,0,0
0.017764000,1,1,1,1,0,1,0,0
0.017764083,1,1,1,1,0,0,0,0
0.017764250,1,1,1,1,0,1,0,0
0.017764417,1,1,1,1,0,0,1,0
0.017764500,1,1,1,1,0,1,1,0
0.017764667,1,1,1,1,0,0,0,0
0.017771583,1,1,1,1,1,0,0,0
0.017861250,1,1,1,1,0,0,0,0
0.017876500,1,1,1,1,0,1,0,0
0.017876583,1,1,1,1,0,0,0,0
0.017876750,1,1,1,1,0,1,0,0
0.017876833,1,1,1,1,0,0,0,0
0.017877000,1,1,1,1,0,1,0,0
0.017877083,1,1,1,1,0,0,0,1
0.017877250,1,1,1,1,0,1,0,1
0.017877333,1,1,1,1,0,0,0,0
0.017877417,1,1,1,1,0,0,1,0
0.017877500,1,1,1,1,0,1,1,0
0.017877583,1,1,1,1,0,0,1,1
0.017877750,1,1,1,1,0,1,1,1
0.017877917,1,1,1,1,0,0,1,1
0.017878000,1,1,1,1,0,1,1,1
0.017878167,1,1,1,1,0,0,0,1
0.017878250,1,1,1,1,0,1,0,1
0.017878417,1,1,1,1,0,0,0,0
0.017888917,1,1,1,1,0,1,0,0
0.017889083,1,1,1,1,0,0,0,0
0.017889167,1,1,1,1,0,1,0,0
0.017889333,1,1,1,1,0,0,0,0
0.017889417,1,1,1,1,0,1,0,0
0.017889583,1,1,1,1,0,0,1,0
0.017889667,1,1,1,1,0,1,1,0
0.017889833,1,1,1,1,0,0,0,0
0.017890000,1,1,1,1,0,1,0,0
0.017890083,1,1,1,1,0,0,0,0
0.017890250,1,1,1,1,0,1,0,0
0.017890333,1,1,1,1,0,0,0,0
0.017890500,1,1,1,1,0,1,0,0
0.017890583,1,1,1,1,0,0,1,0
0.017890750,1,1,1,1,0,1,1,0
0.017890833,1,1,1,1,0,0,1,0
0.017890917,1,1,1,1,0,0,0,0
0.017897750,1,1,1,1,1,0,0,0
0.017988333,1,1,1,1,0,0,0,0
0.018004333,1,1,1,1,0,1,0,0
0.018004417,1,1,1,1,0,0,0,0
0.018004583,1,1,1,1,0,1,0,0
0.018004667,1,1,1,1,0,0,0,0
0.018004833,1,1,1,1,0,1,0,0
0.018004917,1,1,1,1,0,0,0,1
0.018005083,1,1,1,1,0,1,0,1
0.018005167,1,1,1,1,0,0,1,0
0.018005333,1,1,1,1,0,1,1,0
0.018005417,1,1,1,1,0,0,1,1
0.018005583,1,1,1,1,0,1,1,1
0.018005667,1,1,1,1,0,0,1,1
0.018005833,1,1,1,1,0,1,1,1
0.018005917,1,1,1,1,0,0,1,1
0.018006000,1,1,1,1,0,0,0,1
0.018006083,1,1,1,1,0,1,0,1
0.018006250,1,1,1,1,0,0,0,0
0.018016750,1,1,1,1,0,1,0,0
0.018016917,1,1,1,1,0,0,0,0
0.018017000,1,1,1,1,0,1,0,0
0.018017167,1,1,1,1,0,0,0,0
0.018017250,1,1,1,1,0,1,0,0
0.018017417,1,1,1,1,0,0,1,0
0.018017500,1,1,1,1,0,1,1,0
0.018017667,1,1,1,1,0,0,0,0
0.018017750,1,1,1,1,0,1,0,0
0.018017917,1,1,1,1,0,0,0,0
0.018018000,1,1,1,1,0,1,0,0
0.018018167,1,1,1,1,0,0,0,0
0.018018333,1,1,1,1,0,1,0,0
0.018018417,1,1,1,1,0,0,1,0
0.018018583,1,1,1,1,0,1,1,0
0.018018667,1,1,1,1,0,0,0,0
0.018026833,1,1,1,1,1,0,0,0
0.018115750,1,1,1,1,0,0,0,0
0.018134583,1,1,1,1,0,1,0,0
0.018134667,1,1,1,1,0,0,0,0
0.018134833,1,1,1,1,0,1,0,0
0.018134917,1,1,1,1,0,0,0,0
0.018135083,1,1,1,1,0,1,0,0
0.018135167,1,1,1,1,0,0,0,1
0.018135333,1,1,1,1,0,1,0,1
0.018135500,1,1,1,1,0,0,1,0
0.018135583,1,1,1,1,0,1,1,0
0.018135750,1,1,1,1,0,0,1,1
0.018135833,1,1,1,1,0,1,1,1
0.018136000,1,1,1,1,0,0,1,1
0.018136083,1,1,1,1,0,1,1,1
0.018136250,1,1,1,1,0,0,0,1
0.018136333,1,1,1,1,0,1,0,1
0.018136500,1,1,1,1,0,0,0,0
0.018148250,1,1,1,1,0,1,0,0
0.018148333,1,1,1,1,0,0,0,0
0.018148500,1,1,1,1,0,1,0,0
0.018148583,1,1,1,1,0,0,0,0
0.018148750,1,1,1,1,0,1,0,0
0.018148833,1,1,1,1,0,0,0,0
0.018148917,1,1,1,1,0,0,1,0
0.018149000,1,1,1,1,0,1,1,0
0.018149083,1,1,1,1,0,0,1,0
0.018149167,1,1,1,1,0,0,0,0
0.018149250,1,1,1,1,0,1,0,0
0.018149417,1,1,1,1,0,0,0,0
0.018149500,1,1,1,1,0,1,0,0
0.018149667,1,1,1,1,0,0,0,0
0.018149750,1,1,1,1,0,1,0,0
0.018149917,1,1,1,1,0,0,1,0
0.018150000,1,1,1,1,0,1,1,0
0.018150167,1,1,1,1,0,0,0,0
0.018156667,1,1,1,1,1,0,0,0
0.018246333,1,1,1,1,0,0,0,0
0.018263583,1,1,1,1,0,1,0,0
0.018263750,1,1,1,1,0,0,0,0
0.018263833,1,1,1,1,0,1,0,0
0.018264000,1,1,1,1,0,0,0,0
0.018264083,1,1,1,1,0,1,0,0
0.018264250,1,1,1,1,0,0,0,1
0.018264333,1,1,1,1,0,1,0,1
0.018264500,1,1,1,1,0,0,1,0
0.018264583,1,1,1,1,0,1,1,0
0.018264750,1,1,1,1,0,0,1,1
0.018264833,1,1,1,1,0,1,1,1
0.018265000,1,1,1,1,0,0,1,1
0.018265083,1,1,1,1,0,1,1,1
0.018265250,1,1,1,1,0,0,0,1
0.018265417,1,1,1,1,0,1,0,1
0.018265500,1,1,1,1,0,0,0,0
0.018275250,1,1,1,1,0,1,0,0
0.018275333,1,1,1,1,0,0,0,0
0.018275500,1,1,1,1,0,1,0,0
0.018275583,1,1,1,1,0,0,0,0
0.018275750,1,1,1,1,0,1,0,0
0.018275833,1,1,1,1,0,0,0,0
0.018275917,1,1,1,1,0,0,1,0
0.018276000,1,1,1,1,0,1,1,0
0.018276167,1,1,1,1,0,0,0,0
0.018276250,1,1,1,1,0,1,0,0
0.018276417,1,1,1,1,0,0,0,0
0.018276500,1,1,1,1,0,1,0,0
0.018276667,1,1,1,1,0,0,0,0
0.018276750,1,1,1,1,0,1,0,0
0.018276917,1,1,1,1,0,0,1,0
0.018277000,1,1,1,1,0,1,1,0
0.018277167,1,1,1,1,0,0,0,0
0.018283250,1,1,1,1,1,0,0,0
0.018377417,1,1,1,1,0,0,0,0
0.018392583,1,1,1,1,0,1,0,0
0.018392750,1,1,1,1,0,0,0,0
0.018392917,1,1,1,1,0,1,0,0
0.018393000,1,1,1,1,0,0,0,0
0.018393167,1,1,1,1,0,1,0,0
0.018393250,1,1,1,1,0,0,0,1
0.018393417,1,1,1,1,0,1,0,1
0.018393500,1,1,1,1,0,0,1,0
0.018393667,1,1,1,1,0,1,1,0
0.018393750,1,1,1,1,0,0,1,1
0.018393917,1,1,1,1,0,1,1,1
0.018394000,1,1,1,1,0,0,1,1
0.018394167,1,1,1,1,0,1,1,1
0.018394250,1,1,1,1,0,0,1,1
0.018394333,1,1,1,1,0,0,0,1
0.018394417,1,1,1,1,0,1,0,1
0.018394500,1,1,1,1,0,1,0,0
0.018394583,1,1,1,1,0,0,0,0
0.018404667,1,1,1,1,0,1,0,0
0.018404833,1,1,1,1,0,0,0,0
0.018404917,1,1,1,1,0,1,0,0
0.018405083,1,1,1,1,0,0,0,0
0.018405167,1,1,1,1,0,1,0,0
0.018405333,1,1,1,1,0,0,1,0
0.018405417,1,1,1,1,0,1,1,0
0.018405583,1,1,1,1,0,0,0,0
0.018405667,1,1,1,1,0,1,0,0
0.018405833,1,1,1,1,0,0,0,0
0.018405917,1,1,1,1,0,1,0,0
0.018406083,1,1,1,1,0,0,0,0
0.018406167,1,1,1,1,0,1,0,0
0.018406333,1,1,1,1,0,0,1,0
0.018406500,1,1,1,1,0,1,1,0
0.018406583,1,1,1,1,0,0,0,0
0.018414333,1,1,1,1,1,0,0,0
0.018504417,1,1,1,1,0,0,0,0
0.018519667,1,1,1,1,0,1,0,0
0.018519750,1,1,1,1,0,0,0,0
0.018519917,1,1,1,1,0,1,0,0
0.018520000,1,1,1,1,0,0,0,0
0.018520167,1,1,1,1,0,1,0,0
0.018520250,1,1,1,1,0,0,0,1
0.018520417,1,1,1,1,0,1,0,1
0.018520500,1,1,1,1,0,0,0,0
0.018520583,1,1,1,1,0,0,1,0
0.018520667,1,1,1,1,0,1,1,0
0.018520833,1,1,1,1,0,0,1,1
0.018520917,1,1,1,1,0,1,1,1
0.018521083,1,1,1,1,0,0,1,1
0.018521167,1,1,1,1,0,1,1,1
0.018521333,1,1,1,1,0,0,0,1
0.018521417,1,1,1,1,0,1,0,1
0.018521583,1,1,1,1,0,0,0,0
